0.00477285	1.031396055
0.00783174	1.675767498
0.009897605	2.089175994
0.0286614	6.798819698
0.0551616	12.86811089
0.0800074	18.03230681
0.1063635	23.05499712
0.131576	27.41713381
0.1560545	31.28796218
0.1813915	35.01674428
0.205985	38.35425972
0.230488	41.53319738
0.2578345	44.78772253
0.282634	47.54567838
0.308318	50.20465309
0.334487	52.6947776
0.3592035	54.90958479
0.3843465	57.02956971
0.4087635	58.96115773
0.433967	60.82495614
0.4590285	62.52094407
0.483647	63.96324082
0.5098075	65.44691835
0.534627	66.75425971
0.559951	68.03914316
0.584313	69.17181191
0.6105145	70.33920723
0.63708	71.27848843
0.6613795	72.17888418
0.687289	72.95181051
0.711239	73.51720914
0.7356615	74.05495127
0.7612805	74.59123779
0.786051	75.02084925
0.8133595	75.30760346
0.8380375	75.40471312
0.8618715	75.37539307
0.8877195	75.4151103
0.9140935	75.47208684
0.93829	75.52760778
0.963528	75.22151482
0.989897	75.12856403
