0.004216815	4.505763331
0.007457575	7.506410152
0.009742505	9.529846858
0.02769995	23.34484969
0.05360985	38.73939205
0.07853325	50.95075469
0.103954	61.52614193
0.129697	70.86842367
0.154734	78.96803451
0.18073	86.486443
0.2063655	93.25625457
0.2316805	99.29867945
0.2581255	105.0736889
0.282064	109.9948819
0.3082635	114.7723859
0.333097	119.0994841
0.357753	122.9901087
0.384251	126.8514133
0.408163	130.0882632
0.433944	133.58733
0.458998	136.5488627
0.483003	139.3985217
0.51072	142.073716
0.536053	144.7077374
0.560244	147.1373504
0.584168	148.9990693
0.611161	151.1762387
0.6354455	153.2400789
0.660016	154.9454243
0.6870435	156.4029009
0.7106815	157.9015504
0.7360155	159.3617303
0.7612645	160.763686
0.787116	162.0084363
0.8108175	162.8333485
0.8386765	164.0772671
0.8629305	164.7156539
0.889509	165.5796596
0.913382	166.3303359
0.938852	166.8273211
0.963946	167.7921794
0.9883395	167.2024513
